Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
2,"--host fct-deei-linux:4",4,2,1.476,4.279,0.153,1.268073,0.001917,0.947890,0.957854
3,"--host fct-deei-linux:4",4,2,1.482,4.338,0.163,1.275197,0.001814,0.961344,0.982892
4,"--host fct-deei-linux:4",4,2,1.5,4.317,0.186,1.280310,0.001693,0.952236,0.987860
5,"--host fct-deei-linux:4",4,2,1.482,4.272,0.188,1.267593,0.001805,0.945934,0.959578
6,"--host fct-deei-linux:4",4,2,1.51,4.319,0.202,1.278757,0.001772,0.960215,0.970826
7,"--host fct-deei-linux:4",4,2,1.494,4.29,0.181,1.271753,0.001822,0.959523,0.966069
8,"--host fct-deei-linux:4",4,2,1.483,4.254,0.17,1.258668,0.001852,0.948513,0.956428
9,"--host fct-deei-linux:4",4,2,1.475,4.197,0.206,1.246638,0.001846,0.938691,0.947807
10,"--host fct-deei-linux:4",4,2,1.553,4.47,0.175,1.336749,0.001943,0.970537,0.994959
11,"--host fct-deei-linux:4",4,2,1.483,4.258,0.181,1.258709,0.001839,0.953402,0.960174
12,"--host fct-deei-linux:4",4,2,1.481,4.285,0.161,1.264038,0.001819,0.942636,0.951149
13,"--host fct-deei-linux:4",4,2,1.479,4.253,0.179,1.262148,0.001878,0.946045,0.955377
14,"--host fct-deei-linux:4",4,2,1.475,4.24,0.173,1.255623,0.002056,0.938606,0.955273
15,"--host fct-deei-linux:4",4,2,1.458,4.156,0.189,1.238126,0.002102,0.927786,0.935450
16,"--host fct-deei-linux:4",4,2,2.161,6.937,0.194,1.939872,0.002314,0.926478,1.641265
17,"--host fct-deei-linux:4",4,2,1.478,4.234,0.182,1.253745,0.001878,0.945047,0.951911
18,"--host fct-deei-linux:4",4,2,1.944,6.036,0.169,1.730218,0.001634,0.940062,1.423489
19,"--host fct-deei-linux:4",4,2,1.478,4.255,0.152,1.249920,0.001887,0.934429,0.944063
20,"--host fct-deei-linux:4",4,2,1.478,4.262,0.18,1.257733,0.002108,0.953500,0.960748
21,"--host fct-deei-linux:4",4,2,1.47,4.214,0.18,1.244799,0.001841,0.943094,0.949453
22,"--host fct-deei-linux:4",4,2,1.471,4.253,0.167,1.254592,0.001822,0.942969,0.949262
23,"--host fct-deei-linux:4",4,2,1.46,4.249,0.174,1.252936,0.002142,0.947838,0.955155
24,"--host fct-deei-linux:4",4,2,1.5,4.298,0.186,1.276648,0.001826,0.957133,0.968097
25,"--host fct-deei-linux:4",4,2,1.495,4.315,0.196,1.280009,0.001946,0.962338,0.969416
26,"--host fct-deei-linux:4",4,2,1.466,4.251,0.171,1.260425,0.001959,0.947283,0.955773
27,"--host fct-deei-linux:4",4,2,1.453,4.222,0.164,1.245461,0.002022,0.940708,0.948526
28,"--host fct-deei-linux:4",4,2,1.51,4.324,0.178,1.279443,0.001791,0.950442,0.981008
29,"--host fct-deei-linux:4",4,2,1.46,4.204,0.187,1.244539,0.001808,0.942502,0.948940
30,"--host fct-deei-linux:4",4,2,1.494,4.286,0.186,1.262240,0.002080,0.957511,0.964534
Uptime depois da execução:  10:26:53 up 20:54,  2 users,  load average: 8.42, 7.57, 4.46
Média,"--host fct-deei-linux:4",4,2,1.521667,4.417967,0.178633,1.302203,0.001906,0.947643,0.998343
Uptime antes da execução:  10:26:54 up 20:55,  2 users,  load average: 9.03, 7.71, 4.52
1,"--host fct-deei-linux:4",4,4,1.497,4.265,0.213,1.273339,0.001845,0.955491,0.962129
2,"--host fct-deei-linux:4",4,4,1.493,4.253,0.203,1.270903,0.001804,0.964735,0.975277
3,"--host fct-deei-linux:4",4,4,1.945,6.021,0.209,1.713145,0.002169,0.958068,1.412870
4,"--host fct-deei-linux:4",4,4,1.539,4.357,0.189,1.296947,0.001716,0.976531,0.986311
5,"--host fct-deei-linux:4",4,4,1.565,4.562,0.153,1.326762,0.001893,1.019630,1.028822
6,"--host fct-deei-linux:4",4,4,1.538,4.418,0.19,1.305831,0.001811,0.986779,1.000419
7,"--host fct-deei-linux:4",4,4,1.51,4.359,0.163,1.285424,0.001854,0.962811,0.986549
8,"--host fct-deei-linux:4",4,4,1.536,4.403,0.16,1.298004,0.001746,0.975129,0.994644
9,"--host fct-deei-linux:4",4,4,1.994,6.295,0.145,1.777482,0.001914,1.405578,1.439832
10,"--host fct-deei-linux:4",4,4,1.525,4.402,0.17,1.317427,0.001899,0.975558,1.004221
11,"--host fct-deei-linux:4",4,4,1.517,4.45,0.147,1.315292,0.001684,0.972393,0.997084
12,"--host fct-deei-linux:4",4,4,1.558,4.492,0.209,1.330966,0.001811,0.980016,1.000588
13,"--host fct-deei-linux:4",4,4,1.523,4.372,0.206,1.304341,0.001852,0.970818,0.993868
14,"--host fct-deei-linux:4",4,4,1.529,4.411,0.185,1.314084,0.001915,0.980073,0.998204
15,"--host fct-deei-linux:4",4,4,1.508,4.331,0.206,1.283197,0.001862,0.971893,0.986783
16,"--host fct-deei-linux:4",4,4,1.513,4.408,0.146,1.294297,0.001815,0.980058,0.993843
17,"--host fct-deei-linux:4",4,4,1.487,4.299,0.16,1.266026,0.001868,0.959242,0.972915
18,"--host fct-deei-linux:4",4,4,1.523,4.387,0.17,1.300079,0.001824,0.961189,0.993347
19,"--host fct-deei-linux:4",4,4,1.526,4.394,0.177,1.301255,0.001836,0.993347,1.000622
20,"--host fct-deei-linux:4",4,4,1.533,4.423,0.176,1.311407,0.001757,0.998124,1.004882
21,"--host fct-deei-linux:4",4,4,1.497,4.304,0.202,1.279340,0.001847,0.964914,0.978827
22,"--host fct-deei-linux:4",4,4,1.503,4.328,0.168,1.287641,0.001897,0.952432,0.969469
23,"--host fct-deei-linux:4",4,4,1.973,6.184,0.218,1.757728,0.001876,1.421252,1.428515
24,"--host fct-deei-linux:4",4,4,1.517,4.389,0.182,1.303056,0.002012,0.965623,0.999026
25,"--host fct-deei-linux:4",4,4,1.508,4.345,0.172,1.286948,0.001842,0.957696,0.975421
26,"--host fct-deei-linux:4",4,4,1.497,4.343,0.144,1.282635,0.001882,0.961508,0.980260
27,"--host fct-deei-linux:4",4,4,1.491,4.298,0.176,1.273357,0.001812,0.963109,0.978450
28,"--host fct-deei-linux:4",4,4,1.489,4.288,0.182,1.276522,0.001792,0.955550,0.971137
29,"--host fct-deei-linux:4",4,4,1.494,4.318,0.168,1.274832,0.001738,0.951232,0.969265
30,"--host fct-deei-linux:4",4,4,1.917,5.902,0.155,1.684791,0.001934,1.363076,1.384072
Uptime depois da execução:  10:27:44 up 20:55,  2 users,  load average: 10.99, 8.56, 4.98
Média,"--host fct-deei-linux:4",4,4,1.574833,4.600033,0.178133,1.353097,0.001850,1.013457,1.045587
Uptime antes da execução:  10:27:45 up 20:55,  2 users,  load average: 10.99, 8.56, 4.98
1,"--host fct-deei-linux:4",4,6,1.498,4.285,0.195,1.293348,0.001874,0.952461,0.985378
2,"--host fct-deei-linux:4",4,6,1.508,4.33,0.196,1.286519,0.001861,0.971257,0.986367
3,"--host fct-deei-linux:4",4,6,1.528,4.326,0.168,1.297089,0.001845,0.968005,0.974515
4,"--host fct-deei-linux:4",4,6,1.487,4.264,0.176,1.273402,0.001914,0.958575,0.975094
5,"--host fct-deei-linux:4",4,6,1.495,4.259,0.193,1.269781,0.001594,0.960171,0.966847
6,"--host fct-deei-linux:4",4,6,1.494,4.248,0.187,1.284483,0.001734,0.979135,0.985900
7,"--host fct-deei-linux:4",4,6,1.513,4.38,0.18,1.297703,0.001807,0.976494,0.997346
8,"--host fct-deei-linux:4",4,6,1.499,4.275,0.234,1.292126,0.001725,0.944329,0.975599
9,"--host fct-deei-linux:4",4,6,1.477,4.243,0.157,1.266294,0.001582,0.953166,0.966354
10,"--host fct-deei-linux:4",4,6,1.487,4.238,0.191,1.271784,0.001906,0.941589,0.963582
11,"--host fct-deei-linux:4",4,6,1.496,4.279,0.196,1.275685,0.001879,0.939676,0.972271
12,"--host fct-deei-linux:4",4,6,1.518,4.369,0.181,1.301577,0.001852,0.964681,0.978829
13,"--host fct-deei-linux:4",4,6,1.468,4.21,0.18,1.258780,0.001873,0.950775,0.957485
14,"--host fct-deei-linux:4",4,6,1.488,4.219,0.192,1.267523,0.001894,0.951229,0.960287
15,"--host fct-deei-linux:4",4,6,1.501,4.271,0.201,1.280700,0.001669,0.971900,0.982455
16,"--host fct-deei-linux:4",4,6,1.49,4.3,0.156,1.273262,0.001888,0.960648,0.973226
17,"--host fct-deei-linux:4",4,6,1.463,4.227,0.142,1.250665,0.001741,0.945510,0.952133
18,"--host fct-deei-linux:4",4,6,1.473,4.205,0.175,1.253672,0.001782,0.927031,0.958805
19,"--host fct-deei-linux:4",4,6,1.495,4.317,0.172,1.281348,0.001824,0.955027,0.980993
20,"--host fct-deei-linux:4",4,6,1.826,5.513,0.21,1.596351,0.001886,1.255391,1.296286
21,"--host fct-deei-linux:4",4,6,1.49,4.204,0.215,1.273587,0.001907,0.958873,0.965855
22,"--host fct-deei-linux:4",4,6,1.504,4.269,0.172,1.275543,0.001805,0.949411,0.967934
23,"--host fct-deei-linux:4",4,6,1.497,4.292,0.173,1.273181,0.001851,0.968287,0.975343
24,"--host fct-deei-linux:4",4,6,1.501,4.301,0.201,1.288356,0.001831,0.974077,0.983387
25,"--host fct-deei-linux:4",4,6,1.495,4.339,0.144,1.278343,0.001808,0.973237,0.980010
26,"--host fct-deei-linux:4",4,6,1.506,4.279,0.219,1.294724,0.001811,0.943100,0.989790
27,"--host fct-deei-linux:4",4,6,1.499,4.297,0.166,1.274079,0.001844,0.941859,0.972331
28,"--host fct-deei-linux:4",4,6,1.493,4.307,0.16,1.280715,0.001885,0.951517,0.977670
29,"--host fct-deei-linux:4",4,6,1.493,4.247,0.214,1.272293,0.002154,0.963060,0.970297
30,"--host fct-deei-linux:4",4,6,1.518,4.296,0.177,1.282930,0.001837,0.935638,0.979739
Uptime depois da execução:  10:28:33 up 20:56,  2 users,  load average: 10.94, 8.88, 5.26
Média,"--host fct-deei-linux:4",4,6,1.506667,4.319633,0.184100,1.288863,0.001829,0.966203,0.985067
Uptime antes da execução:  10:28:34 up 20:56,  2 users,  load average: 12.63, 9.26, 5.40
1,"--host fct-deei-linux:4",4,8,1.514,4.286,0.234,1.295025,0.001666,0.978341,0.991386
2,"--host fct-deei-linux:4",4,8,1.833,5.555,0.189,1.611783,0.001820,1.262701,1.272120
3,"--host fct-deei-linux:4",4,8,1.518,4.335,0.168,1.290518,0.001678,0.976868,0.983570
4,"--host fct-deei-linux:4",4,8,1.846,5.675,0.168,1.634261,0.001913,1.279542,1.299568
5,"--host fct-deei-linux:4",4,8,1.508,4.34,0.163,1.281150,0.001928,0.975108,0.981960
6,"--host fct-deei-linux:4",4,8,1.51,4.36,0.157,1.281791,0.001869,0.953492,0.978685
7,"--host fct-deei-linux:4",4,8,1.504,4.272,0.18,1.280549,0.001701,0.975033,0.982358
8,"--host fct-deei-linux:4",4,8,1.801,5.501,0.204,1.593217,0.002153,1.236636,1.291449
9,"--host fct-deei-linux:4",4,8,1.486,4.267,0.2,1.271533,0.001829,0.967067,0.976138
10,"--host fct-deei-linux:4",4,8,1.524,4.339,0.213,1.299976,0.001860,0.984172,0.995084
11,"--host fct-deei-linux:4",4,8,1.534,4.38,0.184,1.309399,0.001918,0.983412,1.001369
12,"--host fct-deei-linux:4",4,8,1.529,4.388,0.181,1.303533,0.001896,0.985215,0.998373
13,"--host fct-deei-linux:4",4,8,1.495,4.226,0.2,1.271284,0.001856,0.933524,0.968092
14,"--host fct-deei-linux:4",4,8,1.521,4.38,0.137,1.295467,0.001889,0.957590,0.990314
15,"--host fct-deei-linux:4",4,8,1.488,4.272,0.154,1.276149,0.001778,0.972033,0.978814
16,"--host fct-deei-linux:4",4,8,1.476,4.254,0.148,1.268431,0.001776,0.953216,0.971359
17,"--host fct-deei-linux:4",4,8,1.507,4.369,0.159,1.294490,0.001938,0.966036,0.986460
18,"--host fct-deei-linux:4",4,8,1.526,4.358,0.178,1.302755,0.001875,0.986491,0.994951
19,"--host fct-deei-linux:4",4,8,1.789,5.505,0.157,1.582397,0.001755,1.271624,1.278566
20,"--host fct-deei-linux:4",4,8,1.481,4.204,0.203,1.257592,0.001878,0.954908,0.961669
21,"--host fct-deei-linux:4",4,8,1.513,4.3,0.178,1.287241,0.001820,0.949394,0.975549
22,"--host fct-deei-linux:4",4,8,1.492,4.241,0.164,1.270927,0.001909,0.966518,0.973140
23,"--host fct-deei-linux:4",4,8,1.483,4.216,0.197,1.274163,0.001863,0.954861,0.967257
24,"--host fct-deei-linux:4",4,8,1.487,4.27,0.152,1.267079,0.001837,0.963646,0.970041
25,"--host fct-deei-linux:4",4,8,1.516,4.34,0.166,1.285862,0.001887,0.957394,0.968727
26,"--host fct-deei-linux:4",4,8,1.812,5.481,0.203,1.595526,0.002139,1.241182,1.286098
27,"--host fct-deei-linux:4",4,8,1.485,4.188,0.181,1.261566,0.001902,0.943103,0.960398
28,"--host fct-deei-linux:4",4,8,1.527,4.268,0.193,1.296593,0.001807,0.983752,0.990502
29,"--host fct-deei-linux:4",4,8,1.486,4.209,0.176,1.259126,0.001881,0.953818,0.960769
30,"--host fct-deei-linux:4",4,8,1.532,4.428,0.161,1.306439,0.001781,0.981008,1.006638
Uptime depois da execução:  10:29:23 up 20:57,  2 users,  load average: 14.20, 10.47, 6.01
Média,"--host fct-deei-linux:4",4,8,1.557433,4.506900,0.178267,1.336860,0.001860,1.014920,1.031383
Uptime antes da execução:  10:29:27 up 20:57,  2 users,  load average: 13.06, 10.29, 5.98
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.379,7.389,0.49,3.823568,0.002166,1.427281,1.489713
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.753,4.614,0.461,3.151005,0.001714,0.758605,0.804867
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.4,7.405,0.46,3.813866,0.002268,1.438645,1.484060
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.072,5.794,0.685,3.525936,0.001835,0.756457,1.213488
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.365,7.324,0.475,3.813563,0.002122,1.412727,1.472611
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.235,6.446,0.74,3.663347,0.002135,1.281135,1.318949
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.129,6.131,0.56,3.557171,0.001827,1.123089,1.210091
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.315,7.116,0.516,3.763545,0.002088,1.377594,1.418930
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.397,7.244,0.555,3.815181,0.002189,1.418468,1.470099
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.383,7.304,0.461,3.823009,0.002161,1.431060,1.483792
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.073,5.674,0.737,3.490035,0.001860,0.749183,1.177962
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.218,6.464,0.701,3.659360,0.002258,1.276910,1.313278
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.351,7.095,0.631,3.781313,0.002105,1.402216,1.443648
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.342,7.181,0.492,3.780448,0.002290,1.388876,1.438706
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.367,7.321,0.503,3.818105,0.002171,1.426018,1.472728
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.103,5.955,0.66,3.565009,0.002280,1.167016,1.231763
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.373,7.252,0.464,3.797639,0.002041,1.410332,1.457183
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.237,6.374,0.684,3.674445,0.001811,1.284772,1.331433
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.398,7.18,0.5,3.812200,0.002160,1.429595,1.469526
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.692,4.433,0.523,3.126529,0.001854,0.731065,0.808285
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.176,6.12,0.853,3.621729,0.002313,0.738978,1.308320
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.679,4.432,0.514,3.113966,0.001867,0.754359,0.802692
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.36,7.123,0.494,3.814594,0.002244,1.415683,1.469186
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.371,7.317,0.447,3.808855,0.002153,1.422593,1.466524
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.146,6.261,0.729,3.613138,0.002087,0.753419,1.270833
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.356,7.261,0.473,3.799466,0.002256,1.414317,1.451971
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.668,4.486,0.459,3.101969,0.001835,0.744676,0.792791
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.255,6.592,0.853,3.721112,0.002272,1.241230,1.373882
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.373,7.241,0.472,3.794419,0.002204,1.410540,1.447626
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.083,5.932,0.516,3.528688,0.002394,1.078689,1.181228
Uptime depois da execução:  10:31:36 up 20:59,  2 users,  load average: 3.55, 7.53, 5.52
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.201633,6.482033,0.570267,3.639100,0.002099,1.188853,1.302537
Uptime antes da execução:  10:31:40 up 20:59,  2 users,  load average: 4.55, 7.67, 5.58
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.111,6.348,0.471,3.553144,0.002156,1.136002,1.209967
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.946,5.462,0.623,3.392907,0.002007,0.905891,1.071518
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.936,5.487,0.551,3.395678,0.002024,0.930680,1.083410
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.97,5.582,0.492,3.410229,0.002238,0.969851,1.067483
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.416,7.338,0.513,3.837430,0.002087,1.433196,1.495730
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.059,6.01,0.531,3.501028,0.002186,1.109403,1.159774
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.412,7.511,0.495,3.856691,0.002070,1.445369,1.515554
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.695,4.643,0.487,3.135941,0.001854,0.746582,0.823723
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.703,4.531,0.526,3.140259,0.001266,0.753034,0.831492
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.722,4.798,0.455,3.186673,0.002135,0.771710,0.846928
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.372,7.23,0.478,3.813069,0.002121,1.415246,1.466769
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.679,4.5,0.529,3.130233,0.002303,0.735066,0.814051
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.408,7.343,0.529,3.851945,0.002141,1.441327,1.507620
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.714,4.615,0.489,3.162429,0.001769,0.749544,0.823549
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.658,4.374,0.584,3.105909,0.002351,0.742454,0.787022
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.973,5.676,0.561,3.421861,0.001791,1.025364,1.076820
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.692,4.573,0.503,3.143836,0.002069,0.755563,0.828513
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.664,4.469,0.514,3.126211,0.001847,0.769345,0.810600
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.668,4.424,0.526,3.121903,0.002340,0.741625,0.802188
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.054,5.833,0.645,3.511866,0.002159,0.991027,1.196242
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.684,4.49,0.529,3.130171,0.001816,0.767371,0.816225
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.382,7.233,0.58,3.831994,0.002192,1.413834,1.483823
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.929,5.387,0.502,3.385477,0.002505,0.945355,1.041624
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.361,7.34,0.491,3.824318,0.002225,1.410890,1.482797
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.987,5.796,0.534,3.456730,0.001822,1.047451,1.112245
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.984,5.427,0.61,3.422050,0.002196,1.073034,1.117048
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.38,7.319,0.567,3.828691,0.002376,1.435312,1.486549
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.95,5.578,0.488,3.419154,0.002188,0.998466,1.069896
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.686,4.583,0.562,3.155078,0.002100,0.743638,0.806639
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.963,5.684,0.52,3.421070,0.002283,1.028063,1.079316
Uptime depois da execução:  10:33:41 up 21:01,  2 users,  load average: 5.11, 6.84, 5.52
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.971933,5.652800,0.529500,3.422467,0.002087,1.014390,1.090490
Uptime antes da execução:  10:33:45 up 21:01,  2 users,  load average: 4.70, 6.72, 5.49
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.688,4.599,0.541,3.142383,0.002223,0.710927,0.797359
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.046,5.921,0.537,3.483858,0.002136,1.049226,1.135433
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.392,7.376,0.54,3.846765,0.002227,1.419208,1.500087
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.735,4.726,0.466,3.189348,0.002147,0.759958,0.837464
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.003,5.838,0.57,3.457005,0.002323,0.896821,1.113910
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.968,5.547,0.574,3.412688,0.002337,0.952796,1.068741
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.965,5.477,0.474,3.414381,0.002284,0.999235,1.067672
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.986,5.682,0.537,3.431175,0.001769,1.054545,1.119202
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.676,4.482,0.488,3.112967,0.002221,0.712810,0.790583
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.984,5.689,0.488,3.417620,0.002300,0.969404,1.073567
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.373,7.318,0.507,3.816186,0.002192,1.425687,1.470573
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.657,4.363,0.561,3.120982,0.001751,0.680890,0.804652
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.714,4.501,0.629,3.165337,0.002072,0.754691,0.819770
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.98,5.69,0.557,3.434942,0.002300,1.068108,1.118378
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.972,5.703,0.421,3.419102,0.002009,0.984710,1.071649
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.96,5.477,0.518,3.420510,0.001827,0.920292,1.070058
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.656,4.297,0.498,3.100833,0.001938,0.712925,0.782680
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.97,5.578,0.604,3.414940,0.002033,0.716095,1.110229
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.679,4.331,0.534,3.121852,0.001731,0.733182,0.805396
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.666,4.448,0.48,3.121998,0.002213,0.698556,0.793119
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.686,4.616,0.503,3.136560,0.002103,0.747903,0.793778
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.934,5.482,0.524,3.395687,0.002180,0.963591,1.054654
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.696,4.642,0.52,3.145598,0.002243,0.713145,0.801802
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.335,7.301,0.464,3.796366,0.002566,1.389008,1.452464
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.702,4.448,0.518,3.133925,0.001799,0.737803,0.810460
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.674,4.34,0.586,3.117339,0.001725,0.712599,0.802221
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.704,4.569,0.524,3.151916,0.002593,0.718844,0.807804
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.927,5.55,0.565,3.380796,0.002134,0.943918,1.032958
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.931,5.47,0.56,3.389331,0.002092,0.944297,1.046683
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.684,4.375,0.616,3.124543,0.002316,0.756065,0.812383
Uptime depois da execução:  10:35:43 up 21:03,  2 users,  load average: 7.75, 7.11, 5.77
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.878100,5.261200,0.530133,3.327227,0.002126,0.894907,0.992200
Uptime antes da execução:  10:35:47 up 21:03,  2 users,  load average: 7.13, 6.99, 5.74
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.02,5.889,0.554,3.453053,0.002131,0.995601,1.118077
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.706,4.524,0.567,3.147937,0.002053,0.694357,0.796793
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.697,4.511,0.53,3.142127,0.002080,0.721893,0.792158
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.926,5.526,0.523,3.385473,0.002377,1.012481,1.066304
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.685,4.458,0.497,3.139460,0.002133,0.724809,0.824475
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.935,5.621,0.445,3.391084,0.002111,0.954831,1.050332
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.959,5.585,0.494,3.406610,0.001939,0.979715,1.052992
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.414,7.461,0.462,3.848466,0.002139,1.406239,1.508211
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.655,4.43,0.578,3.128683,0.002649,0.729902,0.808807
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.673,4.539,0.498,3.123909,0.002497,0.682454,0.808646
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.925,5.731,0.443,3.396102,0.001975,0.923222,1.057692
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.069,5.956,0.525,3.499972,0.001953,1.106564,1.148927
