Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
2,"--host fct-deei-linux:4",4,2,0.414,0.242,0.177,0.290832,0.000318,0.020341,0.020754
3,"--host fct-deei-linux:4",4,2,0.409,0.276,0.122,0.292961,0.000237,0.021097,0.021484
4,"--host fct-deei-linux:4",4,2,0.395,0.277,0.129,0.289401,0.000350,0.018444,0.028813
5,"--host fct-deei-linux:4",4,2,0.411,0.307,0.099,0.291802,0.001130,0.018649,0.027240
6,"--host fct-deei-linux:4",4,2,0.408,0.3,0.141,0.292785,0.000230,0.031596,0.032427
7,"--host fct-deei-linux:4",4,2,0.403,0.291,0.111,0.286128,0.000333,0.019287,0.024379
8,"--host fct-deei-linux:4",4,2,0.403,0.24,0.164,0.285292,0.000364,0.019943,0.022705
9,"--host fct-deei-linux:4",4,2,0.418,0.302,0.115,0.291249,0.000297,0.020618,0.021069
10,"--host fct-deei-linux:4",4,2,0.421,0.303,0.144,0.304146,0.000289,0.019664,0.036043
11,"--host fct-deei-linux:4",4,2,0.407,0.243,0.164,0.286301,0.000208,0.022951,0.023371
12,"--host fct-deei-linux:4",4,2,0.406,0.242,0.153,0.286851,0.001977,0.018518,0.024599
13,"--host fct-deei-linux:4",4,2,0.408,0.261,0.126,0.281243,0.000233,0.020579,0.020982
14,"--host fct-deei-linux:4",4,2,0.394,0.272,0.126,0.283223,0.000364,0.018212,0.026048
15,"--host fct-deei-linux:4",4,2,0.381,0.209,0.157,0.274507,0.000305,0.019621,0.020329
16,"--host fct-deei-linux:4",4,2,0.42,0.298,0.148,0.296280,0.000288,0.018365,0.034254
17,"--host fct-deei-linux:4",4,2,0.422,0.318,0.124,0.294486,0.000226,0.029063,0.029547
18,"--host fct-deei-linux:4",4,2,0.418,0.254,0.159,0.293607,0.000321,0.021127,0.021649
19,"--host fct-deei-linux:4",4,2,0.41,0.25,0.154,0.284195,0.000349,0.017523,0.026941
20,"--host fct-deei-linux:4",4,2,0.423,0.322,0.139,0.303431,0.000274,0.022240,0.035858
21,"--host fct-deei-linux:4",4,2,0.419,0.274,0.138,0.300737,0.002207,0.018366,0.025651
22,"--host fct-deei-linux:4",4,2,0.399,0.283,0.112,0.287313,0.000307,0.021012,0.021569
23,"--host fct-deei-linux:4",4,2,0.402,0.245,0.136,0.279481,0.002712,0.020982,0.021376
24,"--host fct-deei-linux:4",4,2,0.418,0.289,0.134,0.297383,0.002376,0.025177,0.029222
25,"--host fct-deei-linux:4",4,2,0.399,0.275,0.128,0.288489,0.000249,0.023483,0.023846
26,"--host fct-deei-linux:4",4,2,0.402,0.265,0.133,0.287711,0.000414,0.020675,0.024271
27,"--host fct-deei-linux:4",4,2,0.397,0.228,0.154,0.279496,0.000265,0.018643,0.019674
28,"--host fct-deei-linux:4",4,2,0.389,0.264,0.131,0.279382,0.000239,0.021458,0.021821
29,"--host fct-deei-linux:4",4,2,0.391,0.251,0.138,0.281962,0.000375,0.019669,0.020087
30,"--host fct-deei-linux:4",4,2,0.418,0.312,0.11,0.300185,0.000350,0.023919,0.027282
Uptime depois da execução:  13:30:36 up 23:58,  6 users,  load average: 1.02, 0.44, 0.35
Média,"--host fct-deei-linux:4",4,2,0.407700,0.274300,0.136400,0.289792,0.000594,0.021483,0.025564
Uptime antes da execução:  13:30:36 up 23:58,  6 users,  load average: 1.02, 0.44, 0.35
1,"--host fct-deei-linux:4",4,4,0.414,0.279,0.154,0.284889,0.000247,0.025485,0.028061
2,"--host fct-deei-linux:4",4,4,0.421,0.303,0.142,0.300404,0.000339,0.025657,0.039064
3,"--host fct-deei-linux:4",4,4,0.421,0.291,0.152,0.289965,0.000353,0.025957,0.029047
4,"--host fct-deei-linux:4",4,4,0.419,0.301,0.133,0.287148,0.000335,0.023556,0.029307
5,"--host fct-deei-linux:4",4,4,0.421,0.34,0.111,0.308182,0.000380,0.026808,0.034622
6,"--host fct-deei-linux:4",4,4,0.407,0.27,0.142,0.286941,0.000415,0.024921,0.028802
7,"--host fct-deei-linux:4",4,4,0.413,0.343,0.092,0.295345,0.000356,0.025622,0.035278
8,"--host fct-deei-linux:4",4,4,0.402,0.291,0.143,0.285048,0.000249,0.028598,0.028971
9,"--host fct-deei-linux:4",4,4,0.423,0.3,0.159,0.294442,0.000340,0.026868,0.031891
10,"--host fct-deei-linux:4",4,4,0.436,0.328,0.136,0.304313,0.000349,0.025825,0.039744
11,"--host fct-deei-linux:4",4,4,0.437,0.367,0.14,0.307183,0.000283,0.040819,0.041232
12,"--host fct-deei-linux:4",4,4,0.418,0.312,0.133,0.301160,0.000354,0.025133,0.035374
13,"--host fct-deei-linux:4",4,4,0.425,0.293,0.152,0.301086,0.000306,0.025054,0.027745
14,"--host fct-deei-linux:4",4,4,0.428,0.278,0.168,0.299116,0.000278,0.025165,0.026743
15,"--host fct-deei-linux:4",4,4,0.403,0.291,0.133,0.291260,0.000329,0.025300,0.029799
16,"--host fct-deei-linux:4",4,4,0.413,0.273,0.172,0.286004,0.000214,0.027604,0.027946
17,"--host fct-deei-linux:4",4,4,0.409,0.334,0.144,0.295380,0.000245,0.026008,0.039672
18,"--host fct-deei-linux:4",4,4,0.428,0.333,0.15,0.311344,0.000378,0.039613,0.040023
19,"--host fct-deei-linux:4",4,4,0.424,0.336,0.138,0.301660,0.000349,0.026878,0.040281
20,"--host fct-deei-linux:4",4,4,0.423,0.323,0.151,0.308591,0.000262,0.033678,0.034075
21,"--host fct-deei-linux:4",4,4,0.412,0.264,0.164,0.295854,0.000418,0.025719,0.028509
22,"--host fct-deei-linux:4",4,4,0.419,0.292,0.157,0.294557,0.000238,0.028197,0.028678
23,"--host fct-deei-linux:4",4,4,0.407,0.3,0.142,0.292917,0.000358,0.026560,0.028833
24,"--host fct-deei-linux:4",4,4,0.412,0.295,0.145,0.293480,0.000229,0.027017,0.027350
25,"--host fct-deei-linux:4",4,4,0.431,0.341,0.144,0.308385,0.000260,0.028196,0.036312
26,"--host fct-deei-linux:4",4,4,0.419,0.334,0.123,0.288994,0.000312,0.026595,0.027928
27,"--host fct-deei-linux:4",4,4,0.406,0.326,0.12,0.297406,0.000403,0.025281,0.036941
28,"--host fct-deei-linux:4",4,4,0.435,0.277,0.185,0.319573,0.004288,0.027955,0.038863
29,"--host fct-deei-linux:4",4,4,0.412,0.311,0.134,0.294008,0.000359,0.026219,0.028572
30,"--host fct-deei-linux:4",4,4,0.424,0.336,0.144,0.302477,0.000229,0.035308,0.035660
Uptime depois da execução:  13:30:51 up 23:58,  5 users,  load average: 1.49, 0.57, 0.39
Média,"--host fct-deei-linux:4",4,4,0.418733,0.308733,0.143433,0.297571,0.000449,0.027720,0.032844
Uptime antes da execução:  13:30:51 up 23:58,  5 users,  load average: 1.49, 0.57, 0.39
1,"--host fct-deei-linux:4",4,6,0.415,0.246,0.168,0.293885,0.000232,0.017809,0.025890
2,"--host fct-deei-linux:4",4,6,0.405,0.211,0.165,0.293042,0.000289,0.023764,0.024246
3,"--host fct-deei-linux:4",4,6,0.392,0.209,0.157,0.280797,0.000267,0.013331,0.019888
4,"--host fct-deei-linux:4",4,6,0.4,0.276,0.128,0.289576,0.000238,0.028652,0.029040
5,"--host fct-deei-linux:4",4,6,0.402,0.243,0.144,0.291035,0.000362,0.020865,0.023880
6,"--host fct-deei-linux:4",4,6,0.398,0.198,0.18,0.286768,0.000362,0.020549,0.021769
7,"--host fct-deei-linux:4",4,6,0.402,0.246,0.154,0.283894,0.000262,0.025674,0.028339
8,"--host fct-deei-linux:4",4,6,0.409,0.238,0.166,0.298262,0.000251,0.015693,0.029538
9,"--host fct-deei-linux:4",4,6,0.394,0.221,0.154,0.284922,0.000776,0.021904,0.024068
10,"--host fct-deei-linux:4",4,6,0.417,0.261,0.147,0.291578,0.000247,0.024582,0.025119
11,"--host fct-deei-linux:4",4,6,0.413,0.278,0.13,0.295831,0.000316,0.026964,0.027428
12,"--host fct-deei-linux:4",4,6,0.404,0.275,0.111,0.284554,0.000232,0.022189,0.026548
13,"--host fct-deei-linux:4",4,6,0.385,0.22,0.135,0.275008,0.000228,0.021907,0.022263
14,"--host fct-deei-linux:4",4,6,0.416,0.278,0.121,0.288964,0.000416,0.016341,0.024822
15,"--host fct-deei-linux:4",4,6,0.408,0.226,0.164,0.292762,0.000431,0.019558,0.023013
16,"--host fct-deei-linux:4",4,6,0.404,0.186,0.189,0.288319,0.000292,0.013534,0.021605
17,"--host fct-deei-linux:4",4,6,0.402,0.256,0.121,0.288752,0.000353,0.023652,0.024063
18,"--host fct-deei-linux:4",4,6,0.408,0.268,0.127,0.290448,0.000365,0.013843,0.023735
19,"--host fct-deei-linux:4",4,6,0.411,0.243,0.161,0.288818,0.000357,0.023619,0.024006
20,"--host fct-deei-linux:4",4,6,0.398,0.217,0.162,0.285929,0.000382,0.021329,0.024776
21,"--host fct-deei-linux:4",4,6,0.402,0.228,0.159,0.284784,0.000239,0.021802,0.022194
22,"--host fct-deei-linux:4",4,6,0.414,0.236,0.168,0.295395,0.000286,0.019618,0.023748
23,"--host fct-deei-linux:4",4,6,0.42,0.274,0.144,0.291111,0.000261,0.026096,0.026466
24,"--host fct-deei-linux:4",4,6,0.416,0.255,0.142,0.296802,0.000220,0.024467,0.024859
25,"--host fct-deei-linux:4",4,6,0.402,0.245,0.138,0.283039,0.000360,0.022041,0.022850
26,"--host fct-deei-linux:4",4,6,0.41,0.246,0.153,0.295023,0.000220,0.025769,0.026121
27,"--host fct-deei-linux:4",4,6,0.41,0.26,0.132,0.295640,0.000269,0.015267,0.026661
28,"--host fct-deei-linux:4",4,6,0.398,0.239,0.149,0.285810,0.000256,0.018419,0.024107
29,"--host fct-deei-linux:4",4,6,0.414,0.284,0.135,0.289067,0.000219,0.025568,0.025917
30,"--host fct-deei-linux:4",4,6,0.391,0.273,0.101,0.280942,0.000324,0.015784,0.023256
Uptime depois da execução:  13:31:05 up 23:59,  5 users,  load average: 1.51, 0.62, 0.41
Média,"--host fct-deei-linux:4",4,6,0.405333,0.244533,0.146833,0.289024,0.000310,0.021020,0.024674
Uptime antes da execução:  13:31:06 up 23:59,  5 users,  load average: 1.51, 0.62, 0.41
1,"--host fct-deei-linux:4",4,8,0.403,0.201,0.191,0.285379,0.000625,0.015752,0.024711
2,"--host fct-deei-linux:4",4,8,0.43,0.274,0.154,0.304020,0.000240,0.025357,0.032247
3,"--host fct-deei-linux:4",4,8,0.411,0.255,0.191,0.295165,0.000365,0.027375,0.029282
4,"--host fct-deei-linux:4",4,8,0.398,0.211,0.159,0.285413,0.000404,0.017597,0.021974
5,"--host fct-deei-linux:4",4,8,0.405,0.219,0.181,0.284160,0.000255,0.026723,0.027332
6,"--host fct-deei-linux:4",4,8,0.408,0.235,0.165,0.283815,0.000359,0.022283,0.022695
7,"--host fct-deei-linux:4",4,8,0.407,0.236,0.148,0.286067,0.000360,0.024848,0.025269
8,"--host fct-deei-linux:4",4,8,0.414,0.248,0.153,0.286531,0.000267,0.022400,0.022778
9,"--host fct-deei-linux:4",4,8,0.398,0.259,0.146,0.286472,0.000254,0.026420,0.026802
10,"--host fct-deei-linux:4",4,8,0.419,0.29,0.14,0.297349,0.000297,0.014658,0.033047
11,"--host fct-deei-linux:4",4,8,0.412,0.217,0.168,0.286692,0.000340,0.019657,0.022083
12,"--host fct-deei-linux:4",4,8,0.404,0.286,0.125,0.293690,0.000250,0.024537,0.024945
13,"--host fct-deei-linux:4",4,8,0.417,0.289,0.143,0.293541,0.000284,0.027318,0.027738
14,"--host fct-deei-linux:4",4,8,0.403,0.197,0.199,0.293980,0.000346,0.012378,0.026329
15,"--host fct-deei-linux:4",4,8,0.412,0.263,0.147,0.295617,0.000236,0.023785,0.024150
16,"--host fct-deei-linux:4",4,8,0.407,0.221,0.159,0.289720,0.000347,0.020371,0.022247
17,"--host fct-deei-linux:4",4,8,0.432,0.297,0.162,0.310828,0.010792,0.033562,0.033978
18,"--host fct-deei-linux:4",4,8,0.408,0.274,0.113,0.288574,0.000276,0.023325,0.024074
19,"--host fct-deei-linux:4",4,8,0.398,0.258,0.129,0.287807,0.000251,0.019325,0.020400
20,"--host fct-deei-linux:4",4,8,0.419,0.264,0.135,0.289521,0.000319,0.032741,0.033117
21,"--host fct-deei-linux:4",4,8,0.416,0.275,0.147,0.298250,0.000279,0.029768,0.030163
22,"--host fct-deei-linux:4",4,8,0.422,0.295,0.133,0.299859,0.000275,0.022982,0.023462
23,"--host fct-deei-linux:4",4,8,0.409,0.239,0.175,0.292373,0.000305,0.016388,0.029234
24,"--host fct-deei-linux:4",4,8,0.428,0.302,0.149,0.302335,0.000256,0.026284,0.031017
25,"--host fct-deei-linux:4",4,8,0.405,0.248,0.136,0.286495,0.000239,0.015209,0.020685
26,"--host fct-deei-linux:4",4,8,0.402,0.157,0.222,0.283277,0.000251,0.021854,0.023669
27,"--host fct-deei-linux:4",4,8,0.387,0.228,0.128,0.274091,0.000235,0.016384,0.018613
28,"--host fct-deei-linux:4",4,8,0.405,0.26,0.147,0.284046,0.000323,0.023758,0.024106
29,"--host fct-deei-linux:4",4,8,0.41,0.243,0.164,0.294296,0.000262,0.031534,0.032142
30,"--host fct-deei-linux:4",4,8,0.416,0.253,0.148,0.296999,0.000255,0.018048,0.023570
Uptime depois da execução:  13:31:20 up 23:59,  5 users,  load average: 1.32, 0.62, 0.42
Média,"--host fct-deei-linux:4",4,8,0.410167,0.249800,0.155233,0.291212,0.000652,0.022754,0.026062
Uptime antes da execução:  13:31:22 up 23:59,  5 users,  load average: 1.22, 0.61, 0.41
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.743,1.015,0.624,2.300876,0.015048,0.016447,0.017560
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.778,0.99,0.636,2.318651,0.015710,0.015406,0.026004
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.758,1.031,0.689,2.320121,0.021551,0.026546,0.027632
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.773,1.215,0.566,2.320111,0.022312,0.027112,0.028155
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.784,1.08,0.65,2.320030,0.021295,0.027439,0.028524
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.771,1.059,0.697,2.325118,0.021687,0.028384,0.029646
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.771,1.028,0.595,2.321241,0.014126,0.016087,0.028932
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.785,1.111,0.571,2.319562,0.022216,0.025317,0.027251
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.788,1.119,0.675,2.326002,0.021801,0.027596,0.028542
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.775,1.036,0.713,2.326255,0.021668,0.026637,0.027681
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.775,1.098,0.655,2.323578,0.020724,0.025305,0.026414
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.765,0.843,0.614,2.306397,0.015392,0.015982,0.018136
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.757,1.066,0.639,2.317153,0.020316,0.025696,0.026840
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.757,0.944,0.677,2.320772,0.020322,0.026254,0.027166
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.753,0.924,0.718,2.312274,0.014964,0.015522,0.029320
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.78,0.942,0.637,2.321044,0.021462,0.026849,0.027955
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.773,1.1,0.536,2.322916,0.020932,0.027678,0.028557
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.783,1.089,0.646,2.328219,0.021233,0.027029,0.028584
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.778,0.82,0.821,2.313257,0.015962,0.015577,0.028852
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.774,1.025,0.686,2.314068,0.013953,0.026415,0.028068
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.763,0.776,0.55,2.316909,0.015395,0.015022,0.027161
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.777,1.059,0.635,2.324426,0.020831,0.027081,0.028039
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.755,1.052,0.698,2.320152,0.021159,0.028846,0.030193
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.787,1.097,0.64,2.327707,0.022667,0.026163,0.027484
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.75,0.885,0.674,2.308483,0.014753,0.016621,0.017503
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.768,1.116,0.676,2.324485,0.021685,0.025574,0.027293
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.752,1.075,0.598,2.307739,0.014836,0.015144,0.025633
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.777,1.018,0.711,2.323078,0.020851,0.027081,0.028574
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.77,1.144,0.572,2.330032,0.021735,0.026867,0.028080
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.763,1.014,0.635,2.321217,0.021462,0.024989,0.026131
Uptime depois da execução:  13:32:48 up 1 day, 0 min,  5 users,  load average: 0.67, 0.60, 0.43
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.769433,1.025700,0.647800,2.319400,0.019268,0.023422,0.026864
Uptime antes da execução:  13:32:50 up 1 day, 0 min,  5 users,  load average: 0.67, 0.60, 0.43
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.777,1.042,0.711,2.330327,0.021509,0.034173,0.036772
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.786,1.171,0.633,2.333520,0.020053,0.035796,0.036969
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.778,1.041,0.723,2.323367,0.021743,0.036029,0.037337
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.785,1.081,0.729,2.331720,0.020767,0.032961,0.038107
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.772,1.026,0.766,2.329618,0.020798,0.036515,0.037901
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.784,1.016,0.608,2.324162,0.020011,0.023663,0.037617
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.801,0.715,0.503,2.363558,0.027476,0.039951,0.053831
