Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
1,"--host fct-deei-linux:4",4,2,0.54,0.171,0.098,0.354083,0.017499,0.040219,0.044550
2,"--host fct-deei-linux:4",4,2,0.515,0.189,0.087,0.338519,0.012509,0.033044,0.041801
3,"--host fct-deei-linux:4",4,2,0.627,0.299,0.081,0.419285,0.037107,0.033970,0.086123
4,"--host fct-deei-linux:4",4,2,0.524,0.144,0.115,0.357050,0.003156,0.040255,0.050130
5,"--host fct-deei-linux:4",4,2,0.499,0.192,0.08,0.348071,0.006123,0.026353,0.043381
6,"--host fct-deei-linux:4",4,2,0.565,0.259,0.087,0.430414,0.025287,0.035452,0.121673
7,"--host fct-deei-linux:4",4,2,0.563,0.211,0.096,0.375716,0.015257,0.052474,0.069786
8,"--host fct-deei-linux:4",4,2,0.494,0.192,0.063,0.329404,0.008666,0.036386,0.039017
9,"--host fct-deei-linux:4",4,2,0.564,0.26,0.092,0.398728,0.009395,0.039883,0.092004
10,"--host fct-deei-linux:4",4,2,0.568,0.169,0.116,0.385431,0.003739,0.033655,0.042355
11,"--host fct-deei-linux:4",4,2,0.559,0.221,0.06,0.379968,0.005742,0.065590,0.066768
12,"--host fct-deei-linux:4",4,2,0.509,0.168,0.092,0.360206,0.001203,0.038340,0.041155
13,"--host fct-deei-linux:4",4,2,0.522,0.172,0.091,0.355920,0.000791,0.043698,0.054650
14,"--host fct-deei-linux:4",4,2,0.537,0.181,0.08,0.361536,0.010629,0.055583,0.057952
15,"--host fct-deei-linux:4",4,2,0.544,0.201,0.065,0.353014,0.016844,0.034609,0.037712
16,"--host fct-deei-linux:4",4,2,0.513,0.195,0.08,0.348132,0.008610,0.046190,0.047009
17,"--host fct-deei-linux:4",4,2,0.549,0.232,0.077,0.381665,0.009655,0.030350,0.082125
18,"--host fct-deei-linux:4",4,2,0.592,0.184,0.108,0.394646,0.023665,0.040902,0.047926
19,"--host fct-deei-linux:4",4,2,0.513,0.183,0.086,0.331214,0.007695,0.022020,0.036698
20,"--host fct-deei-linux:4",4,2,0.494,0.161,0.095,0.331824,0.004144,0.037677,0.041631
21,"--host fct-deei-linux:4",4,2,0.517,0.199,0.07,0.361678,0.013483,0.037913,0.050750
22,"--host fct-deei-linux:4",4,2,0.667,0.323,0.079,0.477613,0.029458,0.039998,0.140167
23,"--host fct-deei-linux:4",4,2,0.545,0.17,0.101,0.352211,0.001681,0.046550,0.050382
24,"--host fct-deei-linux:4",4,2,0.575,0.178,0.096,0.364254,0.016734,0.043734,0.046743
25,"--host fct-deei-linux:4",4,2,0.543,0.268,0.063,0.396813,0.009459,0.051600,0.091583
26,"--host fct-deei-linux:4",4,2,0.629,0.183,0.121,0.441183,0.009495,0.036421,0.061948
27,"--host fct-deei-linux:4",4,2,0.521,0.198,0.082,0.349047,0.006904,0.050760,0.051578
28,"--host fct-deei-linux:4",4,2,0.566,0.176,0.091,0.369663,0.011690,0.042359,0.045592
29,"--host fct-deei-linux:4",4,2,0.519,0.191,0.08,0.335690,0.008984,0.034744,0.035896
30,"--host fct-deei-linux:4",4,2,0.571,0.193,0.072,0.362407,0.010639,0.040577,0.043448
Uptime depois da execução:  15:02:24 up 1 day, 13:47, 19 users,  load average: 8.31, 10.31, 8.86
Média,"--host fct-deei-linux:4",4,2,0.548133,0.202100,0.086800,0.371513,0.011541,0.040377,0.058751
Uptime antes da execução:  15:02:25 up 1 day, 13:47, 19 users,  load average: 8.12, 10.24, 8.85
1,"--host fct-deei-linux:4",4,4,0.534,0.219,0.08,0.347389,0.008780,0.032839,0.041488
2,"--host fct-deei-linux:4",4,4,0.492,0.203,0.081,0.316171,0.002451,0.033075,0.038766
3,"--host fct-deei-linux:4",4,4,0.567,0.235,0.079,0.369310,0.002770,0.033386,0.059517
4,"--host fct-deei-linux:4",4,4,0.604,0.274,0.083,0.411476,0.022840,0.038361,0.078718
5,"--host fct-deei-linux:4",4,4,0.517,0.202,0.087,0.337118,0.007044,0.034868,0.046242
6,"--host fct-deei-linux:4",4,4,0.503,0.271,0.055,0.345334,0.020476,0.046200,0.052405
7,"--host fct-deei-linux:4",4,4,0.519,0.198,0.11,0.331555,0.010249,0.043785,0.051127
8,"--host fct-deei-linux:4",4,4,0.541,0.245,0.061,0.382490,0.011360,0.043708,0.054069
9,"--host fct-deei-linux:4",4,4,0.529,0.227,0.101,0.350432,0.005470,0.042546,0.066100
10,"--host fct-deei-linux:4",4,4,0.557,0.227,0.08,0.379993,0.008123,0.039518,0.056399
11,"--host fct-deei-linux:4",4,4,0.629,0.277,0.09,0.441042,0.013160,0.030344,0.127981
12,"--host fct-deei-linux:4",4,4,0.527,0.244,0.071,0.363087,0.010995,0.041336,0.062826
13,"--host fct-deei-linux:4",4,4,0.564,0.228,0.096,0.379322,0.012422,0.025553,0.048365
14,"--host fct-deei-linux:4",4,4,0.617,0.32,0.082,0.449328,0.025375,0.045538,0.140121
15,"--host fct-deei-linux:4",4,4,0.579,0.227,0.085,0.381302,0.030961,0.038466,0.042333
16,"--host fct-deei-linux:4",4,4,0.593,0.334,0.055,0.429530,0.025520,0.027995,0.120155
17,"--host fct-deei-linux:4",4,4,0.553,0.265,0.103,0.389034,0.013548,0.026328,0.080052
18,"--host fct-deei-linux:4",4,4,0.657,0.372,0.073,0.488405,0.037442,0.039230,0.131391
19,"--host fct-deei-linux:4",4,4,0.507,0.233,0.094,0.344460,0.009868,0.036294,0.062854
20,"--host fct-deei-linux:4",4,4,0.568,0.306,0.078,0.415615,0.029686,0.031020,0.086027
21,"--host fct-deei-linux:4",4,4,0.619,0.266,0.084,0.436210,0.025797,0.047999,0.124158
22,"--host fct-deei-linux:4",4,4,0.52,0.189,0.097,0.337736,0.010656,0.027812,0.044707
23,"--host fct-deei-linux:4",4,4,0.546,0.183,0.107,0.350265,0.005043,0.031454,0.047885
24,"--host fct-deei-linux:4",4,4,0.54,0.216,0.094,0.365876,0.009501,0.054545,0.056715
25,"--host fct-deei-linux:4",4,4,0.596,0.237,0.074,0.394475,0.015126,0.063579,0.067252
26,"--host fct-deei-linux:4",4,4,0.49,0.204,0.09,0.332928,0.005016,0.037169,0.047031
27,"--host fct-deei-linux:4",4,4,0.45,0.198,0.092,0.323179,0.002418,0.030328,0.038628
28,"--host fct-deei-linux:4",4,4,0.569,0.205,0.098,0.359696,0.010150,0.030129,0.044363
29,"--host fct-deei-linux:4",4,4,0.544,0.233,0.078,0.367182,0.007227,0.043300,0.064181
30,"--host fct-deei-linux:4",4,4,0.605,0.214,0.091,0.393494,0.014118,0.040476,0.048305
Uptime depois da execução:  15:02:49 up 1 day, 13:48, 19 users,  load average: 8.42, 10.16, 8.85
Média,"--host fct-deei-linux:4",4,4,0.554533,0.241733,0.084967,0.377117,0.013786,0.037906,0.067672
Uptime antes da execução:  15:02:50 up 1 day, 13:48, 19 users,  load average: 8.30, 10.11, 8.84
1,"--host fct-deei-linux:4",4,6,0.489,0.16,0.097,0.338793,0.001268,0.040720,0.054529
2,"--host fct-deei-linux:4",4,6,0.554,0.191,0.075,0.385289,0.005992,0.049818,0.088366
3,"--host fct-deei-linux:4",4,6,0.464,0.185,0.082,0.346983,0.002702,0.020352,0.053319
4,"--host fct-deei-linux:4",4,6,0.497,0.199,0.069,0.345208,0.010670,0.034040,0.036436
5,"--host fct-deei-linux:4",4,6,0.508,0.198,0.077,0.356031,0.009799,0.024962,0.042185
6,"--host fct-deei-linux:4",4,6,0.501,0.183,0.073,0.348362,0.007206,0.052314,0.055072
7,"--host fct-deei-linux:4",4,6,0.496,0.183,0.083,0.348772,0.002706,0.039633,0.053933
8,"--host fct-deei-linux:4",4,6,0.472,0.217,0.074,0.324881,0.006662,0.034041,0.042051
9,"--host fct-deei-linux:4",4,6,0.446,0.172,0.096,0.348550,0.010300,0.026242,0.058260
10,"--host fct-deei-linux:4",4,6,0.578,0.289,0.069,0.432753,0.037457,0.032329,0.116565
11,"--host fct-deei-linux:4",4,6,0.544,0.152,0.116,0.365786,0.008816,0.029266,0.048853
12,"--host fct-deei-linux:4",4,6,0.577,0.161,0.104,0.368610,0.009875,0.038040,0.039564
13,"--host fct-deei-linux:4",4,6,0.576,0.196,0.087,0.374395,0.009429,0.023393,0.048293
14,"--host fct-deei-linux:4",4,6,0.559,0.186,0.086,0.376173,0.017684,0.035000,0.071358
15,"--host fct-deei-linux:4",4,6,0.547,0.158,0.109,0.370638,0.000836,0.065215,0.066859
16,"--host fct-deei-linux:4",4,6,0.551,0.173,0.096,0.369312,0.009402,0.043226,0.044932
17,"--host fct-deei-linux:4",4,6,0.541,0.204,0.072,0.376221,0.005788,0.067973,0.069657
18,"--host fct-deei-linux:4",4,6,0.54,0.179,0.085,0.382647,0.003415,0.037641,0.063493
19,"--host fct-deei-linux:4",4,6,0.546,0.176,0.087,0.375649,0.012287,0.050513,0.053540
20,"--host fct-deei-linux:4",4,6,0.551,0.184,0.086,0.369344,0.015299,0.044385,0.046448
21,"--host fct-deei-linux:4",4,6,0.521,0.187,0.075,0.353378,0.003382,0.037761,0.052071
22,"--host fct-deei-linux:4",4,6,0.567,0.214,0.066,0.385957,0.027480,0.017626,0.069088
23,"--host fct-deei-linux:4",4,6,0.526,0.156,0.109,0.348351,0.004618,0.039899,0.057292
24,"--host fct-deei-linux:4",4,6,0.524,0.173,0.084,0.370931,0.005102,0.047491,0.067025
25,"--host fct-deei-linux:4",4,6,0.558,0.177,0.109,0.410298,0.023009,0.064017,0.068548
26,"--host fct-deei-linux:4",4,6,0.543,0.168,0.094,0.398562,0.007862,0.079680,0.081730
27,"--host fct-deei-linux:4",4,6,0.481,0.177,0.07,0.333142,0.001373,0.038076,0.040286
28,"--host fct-deei-linux:4",4,6,0.554,0.165,0.107,0.383733,0.009772,0.043972,0.072225
29,"--host fct-deei-linux:4",4,6,0.528,0.185,0.09,0.370782,0.004587,0.044440,0.045860
30,"--host fct-deei-linux:4",4,6,0.55,0.159,0.096,0.382353,0.001331,0.054466,0.069460
Uptime depois da execução:  15:03:12 up 1 day, 13:48, 19 users,  load average: 8.95, 10.16, 8.89
Média,"--host fct-deei-linux:4",4,6,0.529633,0.183567,0.087433,0.368063,0.009204,0.041885,0.059244
Uptime antes da execução:  15:03:13 up 1 day, 13:48, 19 users,  load average: 8.95, 10.16, 8.89
1,"--host fct-deei-linux:4",4,8,0.516,0.153,0.108,0.367581,0.009644,0.036832,0.069408
2,"--host fct-deei-linux:4",4,8,0.616,0.177,0.105,0.425629,0.019434,0.031006,0.050798
3,"--host fct-deei-linux:4",4,8,0.522,0.199,0.079,0.381813,0.013823,0.063993,0.074065
4,"--host fct-deei-linux:4",4,8,0.56,0.174,0.114,0.411004,0.008882,0.061781,0.107482
5,"--host fct-deei-linux:4",4,8,0.522,0.16,0.114,0.372595,0.007120,0.037831,0.066910
6,"--host fct-deei-linux:4",4,8,0.629,0.233,0.083,0.416933,0.025696,0.021093,0.081002
7,"--host fct-deei-linux:4",4,8,0.529,0.199,0.073,0.370068,0.008705,0.046031,0.062584
8,"--host fct-deei-linux:4",4,8,0.562,0.199,0.073,0.363726,0.008214,0.032533,0.060054
9,"--host fct-deei-linux:4",4,8,0.521,0.172,0.088,0.339064,0.004126,0.037357,0.054931
10,"--host fct-deei-linux:4",4,8,0.541,0.173,0.08,0.341616,0.002422,0.045289,0.065447
11,"--host fct-deei-linux:4",4,8,0.572,0.275,0.073,0.417163,0.037696,0.043543,0.088189
12,"--host fct-deei-linux:4",4,8,0.508,0.192,0.076,0.352212,0.007900,0.038886,0.040272
13,"--host fct-deei-linux:4",4,8,0.575,0.215,0.096,0.413268,0.028188,0.056315,0.098416
14,"--host fct-deei-linux:4",4,8,0.572,0.179,0.08,0.356940,0.005303,0.042099,0.062285
15,"--host fct-deei-linux:4",4,8,0.553,0.199,0.087,0.390962,0.000954,0.026281,0.063200
16,"--host fct-deei-linux:4",4,8,0.504,0.164,0.084,0.348898,0.000565,0.034365,0.052472
17,"--host fct-deei-linux:4",4,8,0.67,0.232,0.083,0.445356,0.020771,0.027566,0.123703
18,"--host fct-deei-linux:4",4,8,0.553,0.207,0.061,0.374874,0.010414,0.045281,0.061208
19,"--host fct-deei-linux:4",4,8,0.54,0.223,0.108,0.388726,0.013393,0.031991,0.076122
20,"--host fct-deei-linux:4",4,8,0.639,0.246,0.091,0.444218,0.021682,0.066891,0.127068
21,"--host fct-deei-linux:4",4,8,0.556,0.167,0.101,0.390303,0.016321,0.036384,0.079266
22,"--host fct-deei-linux:4",4,8,0.615,0.219,0.095,0.432959,0.029484,0.030287,0.092004
23,"--host fct-deei-linux:4",4,8,0.496,0.187,0.088,0.345736,0.003389,0.026195,0.045734
24,"--host fct-deei-linux:4",4,8,0.529,0.178,0.083,0.351888,0.014394,0.045313,0.048679
25,"--host fct-deei-linux:4",4,8,0.574,0.184,0.078,0.359788,0.011563,0.017390,0.044975
26,"--host fct-deei-linux:4",4,8,0.559,0.185,0.084,0.381660,0.009328,0.060756,0.064417
27,"--host fct-deei-linux:4",4,8,0.491,0.171,0.081,0.335428,0.008239,0.045090,0.048110
28,"--host fct-deei-linux:4",4,8,0.546,0.179,0.096,0.356606,0.006464,0.025710,0.059802
29,"--host fct-deei-linux:4",4,8,0.629,0.23,0.086,0.450471,0.008051,0.030157,0.051842
30,"--host fct-deei-linux:4",4,8,0.576,0.164,0.111,0.362376,0.001191,0.026635,0.056110
Uptime depois da execução:  15:03:36 up 1 day, 13:48, 19 users,  load average: 10.10, 10.34, 8.98
Média,"--host fct-deei-linux:4",4,8,0.559167,0.194500,0.088633,0.382997,0.012112,0.039029,0.069218
Uptime antes da execução:  15:03:39 up 1 day, 13:48, 19 users,  load average: 9.77, 10.26, 8.96
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.855,0.297,0.223,2.366190,0.019640,0.039997,0.061785
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.861,0.341,0.192,2.380091,0.038747,0.028612,0.041164
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.85,0.314,0.222,2.364932,0.019457,0.035974,0.051415
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.856,0.323,0.182,2.372639,0.021382,0.052546,0.055665
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.834,0.256,0.229,2.369400,0.030098,0.043313,0.055217
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.822,0.312,0.192,2.342399,0.019449,0.038777,0.044944
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.849,0.324,0.206,2.362784,0.020668,0.036173,0.049140
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.908,0.366,0.181,2.387183,0.014592,0.042934,0.045256
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.877,0.389,0.21,2.414489,0.039482,0.020078,0.088308
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.895,0.325,0.192,2.382114,0.024394,0.038513,0.040360
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.856,0.336,0.209,2.388115,0.036391,0.031118,0.044123
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.858,0.3,0.215,2.361941,0.026237,0.036507,0.038171
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.857,0.282,0.227,2.349694,0.019350,0.029721,0.032211
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.84,0.371,0.163,2.397174,0.034314,0.034030,0.054690
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.862,0.258,0.243,2.356990,0.026213,0.034293,0.037473
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.852,0.327,0.19,2.372620,0.031174,0.030274,0.045470
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.873,0.273,0.235,2.382524,0.037216,0.052187,0.054648
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.924,0.296,0.254,2.391695,0.025775,0.025875,0.074466
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.841,0.356,0.198,2.373630,0.043939,0.042154,0.043383
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.865,0.393,0.181,2.379843,0.021801,0.035458,0.037126
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.839,0.283,0.219,2.350408,0.014463,0.041957,0.043635
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.892,0.286,0.23,2.364074,0.030366,0.033716,0.038802
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.861,0.241,0.246,2.370652,0.020431,0.032327,0.035108
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.863,0.294,0.202,2.388126,0.026230,0.029518,0.041996
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.878,0.292,0.231,2.368299,0.030627,0.035930,0.046173
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.865,0.26,0.228,2.389402,0.031266,0.035104,0.038026
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.861,0.293,0.239,2.381550,0.030529,0.037343,0.046811
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.86,0.301,0.213,2.369724,0.024510,0.036397,0.042388
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.871,0.302,0.232,2.374498,0.020077,0.035348,0.057399
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.84,0.301,0.231,2.345827,0.019543,0.031470,0.046001
Uptime depois da execução:  15:05:12 up 1 day, 13:50, 19 users,  load average: 7.48, 9.41, 8.78
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,2.862167,0.309733,0.213833,2.373300,0.026612,0.035922,0.047712
Uptime antes da execução:  15:05:15 up 1 day, 13:50, 19 users,  load average: 7.28, 9.34, 8.76
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.846,0.332,0.215,2.355711,0.030097,0.037816,0.039514
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.798,0.338,0.218,2.338336,0.019878,0.025025,0.034802
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.864,0.353,0.247,2.344883,0.020242,0.032323,0.036212
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.838,0.342,0.169,2.358037,0.022145,0.027394,0.036586
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.808,0.368,0.195,2.335985,0.019791,0.027874,0.032084
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.811,0.302,0.23,2.347640,0.020804,0.026604,0.035171
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.851,0.368,0.167,2.369315,0.016350,0.039387,0.041692
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.867,0.402,0.2,2.374910,0.019950,0.034612,0.063838
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.929,0.428,0.185,2.436800,0.040592,0.044306,0.106888
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.887,0.325,0.217,2.397457,0.027606,0.040163,0.042627
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.899,0.355,0.192,2.390898,0.020694,0.036330,0.040146
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.883,0.291,0.244,2.396709,0.019764,0.027734,0.037994
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.88,0.381,0.161,2.362268,0.025927,0.033603,0.038588
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.854,0.361,0.188,2.345535,0.019672,0.032018,0.037628
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.913,0.375,0.211,2.387442,0.040810,0.037756,0.055674
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.897,0.355,0.195,2.361735,0.027543,0.031127,0.036535
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.955,0.336,0.224,2.394515,0.019743,0.066301,0.067842
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.989,0.361,0.234,2.453462,0.090609,0.047541,0.078994
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.913,0.371,0.242,2.409974,0.059063,0.033638,0.050028
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.922,0.31,0.237,2.377085,0.030608,0.037913,0.044050
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.89,0.318,0.227,2.400980,0.044988,0.038230,0.045466
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.888,0.326,0.202,2.379306,0.025387,0.037675,0.044870
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.88,0.326,0.209,2.385882,0.029869,0.047286,0.051857
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.871,0.379,0.192,2.373654,0.024197,0.036457,0.058611
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.956,0.451,0.227,2.467704,0.079933,0.028767,0.107226
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.921,0.326,0.205,2.381016,0.014973,0.049599,0.054623
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.915,0.382,0.176,2.396503,0.035054,0.058087,0.073956
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.979,0.38,0.205,2.378588,0.024676,0.038303,0.042640
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.926,0.352,0.217,2.419014,0.031764,0.032365,0.089561
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.923,0.442,0.22,2.449066,0.084863,0.038148,0.076074
Uptime depois da execução:  15:06:48 up 1 day, 13:52, 19 users,  load average: 7.45, 8.81, 8.62
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.891767,0.357867,0.208367,2.385683,0.032920,0.037480,0.053393
Uptime antes da execução:  15:06:51 up 1 day, 13:52, 19 users,  load average: 7.33, 8.76, 8.61
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.936,0.274,0.262,2.399818,0.036576,0.031468,0.072108
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.893,0.284,0.236,2.398142,0.023445,0.030787,0.051507
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.937,0.309,0.214,2.424258,0.035574,0.027912,0.059478
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.906,0.353,0.205,2.392626,0.042961,0.039920,0.043275
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.826,0.327,0.202,2.343806,0.014708,0.023952,0.038993
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.896,0.26,0.239,2.374248,0.019929,0.028438,0.031156
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.882,0.323,0.198,2.349946,0.023938,0.021199,0.031948
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.959,0.311,0.202,2.394229,0.021539,0.028454,0.062510
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.935,0.298,0.225,2.384947,0.020180,0.043539,0.073587
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.996,0.318,0.261,2.461229,0.042244,0.026522,0.113851
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.938,0.379,0.216,2.421029,0.093938,0.014819,0.036022
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.833,0.294,0.241,2.333280,0.021881,0.012018,0.032828
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.748,0.407,0.249,2.346902,0.033082,0.035654,0.045405
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.882,0.316,0.221,2.381037,0.021382,0.034264,0.045969
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.878,0.341,0.217,2.380430,0.031450,0.025748,0.058585
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.962,0.39,0.185,2.408502,0.049648,0.029176,0.048039
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.104,0.371,0.233,2.489152,0.046410,0.030305,0.147359
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.925,0.436,0.17,2.433729,0.048698,0.021716,0.090775
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.906,0.29,0.209,2.403859,0.040097,0.019640,0.036683
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.923,0.45,0.152,2.438511,0.050684,0.035702,0.102200
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.866,0.448,0.188,2.394854,0.032620,0.048726,0.075245
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.979,0.484,0.166,2.433192,0.088264,0.041801,0.044759
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.925,0.295,0.222,2.405105,0.039515,0.036157,0.058484
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.882,0.331,0.199,2.386633,0.032848,0.029663,0.054318
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.91,0.303,0.205,2.344159,0.022214,0.023094,0.038846
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.94,0.294,0.199,2.356632,0.020755,0.023573,0.030140
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.854,0.398,0.221,2.347544,0.021050,0.044113,0.046749
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.892,0.286,0.232,2.397112,0.031988,0.067708,0.069797
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.927,0.35,0.204,2.412653,0.093934,0.020743,0.033180
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.949,0.369,0.222,2.418713,0.057932,0.029433,0.067037
Uptime depois da execução:  15:08:26 up 1 day, 13:53, 19 users,  load average: 7.41, 8.52, 8.54
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,2.912967,0.342967,0.213167,2.395203,0.038649,0.030875,0.058028
Uptime antes da execução:  15:08:29 up 1 day, 13:53, 19 users,  load average: 7.41, 8.52, 8.54
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.897,0.346,0.188,2.357273,0.024213,0.021820,0.034971
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.925,0.28,0.241,2.359922,0.021144,0.021005,0.029451
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.916,0.387,0.142,2.356771,0.013446,0.019378,0.031648
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.93,0.306,0.201,2.337040,0.020841,0.025741,0.040000
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.972,0.309,0.207,2.361232,0.020322,0.017378,0.031762
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.904,0.322,0.2,2.364549,0.023081,0.019664,0.043198
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.945,0.263,0.228,2.342990,0.015620,0.037030,0.038520
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,2.898,0.292,0.196,2.341508,0.032632,0.024679,0.030417
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.033,0.318,0.187,2.403985,0.019602,0.046215,0.052771
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,3.007,0.322,0.189,2.374382,0.024877,0.022783,0.040512
